Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,41.437500,41.687500,39.812500,40.187500,25.940287,2638200
2000-01-04,40.187500,41.125000,39.750000,40.125000,25.899944,3592100
2000-01-05,41.375000,43.312500,41.375000,42.625000,27.513639,7631700
2000-01-06,42.625000,43.437500,41.125000,43.062500,27.796053,4922200
2000-01-07,43.687500,44.875000,43.687500,44.312500,28.602896,6008300
2000-01-10,44.312500,44.500000,43.500000,43.687500,28.199463,2403500
2000-01-11,43.687500,43.937500,42.750000,42.875000,27.675011,2450000
2000-01-12,42.875000,44.187500,42.500000,43.062500,27.796053,2327800
2000-01-13,43.062500,43.375000,42.000000,42.375000,27.352274,3035100
2000-01-14,42.937500,44.250000,42.937500,44.000000,28.401194,3834900
2000-01-18,44.000000,45.000000,43.125000,45.000000,29.046669,5859800
2000-01-19,45.250000,48.125000,45.250000,47.625000,30.741041,11463600
2000-01-20,47.625000,47.875000,45.750000,46.500000,30.014879,8941100
2000-01-21,46.500000,46.937500,45.000000,45.687500,29.490433,4392500
2000-01-24,45.687500,46.187500,43.625000,44.312500,28.602896,3306200
2000-01-25,44.750000,46.000000,44.750000,45.687500,29.490433,5057200
2000-01-26,45.687500,46.500000,45.000000,46.187500,29.813177,3090100
2000-01-27,46.187500,46.875000,44.875000,45.062500,29.087011,3339100
2000-01-28,45.062500,45.625000,44.500000,44.625000,28.804611,2288100
2000-01-31,44.562500,44.562500,43.937500,44.500000,28.723911,2411800
2000-02-01,44.187500,44.187500,43.312500,43.750000,28.239813,2675800
2000-02-02,43.750000,45.187500,43.375000,44.625000,28.804611,3295500
2000-02-03,44.625000,45.062500,43.125000,43.437500,28.038094,2889100
2000-02-04,43.437500,44.187500,42.562500,44.000000,28.401194,2927200
2000-02-07,43.875000,43.875000,41.687500,41.812500,26.989185,3029400
2000-02-08,41.812500,42.062500,40.000000,41.000000,26.464737,5102700
2000-02-09,40.250000,40.250000,38.375000,39.000000,25.260036,5525000
2000-02-10,39.000000,40.187500,38.750000,39.750000,25.745789,4060600
2000-02-11,39.750000,40.375000,39.125000,39.875000,25.826754,3132800
2000-02-14,39.687500,39.687500,38.062500,38.250000,24.774250,2606300
2000-02-15,38.250000,38.687500,37.375000,38.500000,24.936186,3961300
2000-02-16,37.937500,37.937500,36.875000,37.250000,24.126560,3423000
2000-02-17,37.250000,37.875000,36.562500,37.500000,24.288486,3400500
2000-02-18,37.500000,37.500000,35.875000,36.000000,23.316954,5559500
2000-02-22,36.000000,39.937500,35.875000,38.875000,25.179070,4771400
2000-02-23,38.687500,38.687500,37.062500,37.125000,24.045607,3880800
2000-02-24,37.000000,37.000000,35.875000,36.562500,23.681274,4210800
2000-02-25,36.812500,38.000000,36.812500,37.812500,24.490894,3170600
2000-02-28,37.625000,37.625000,36.562500,37.000000,23.964634,3573300
2000-02-29,37.000000,37.625000,36.125000,36.937500,23.924164,3513100
2000-03-01,36.625000,36.625000,35.937500,36.312500,23.519344,2838000
2000-03-02,36.312500,37.187500,35.375000,35.937500,23.276464,4058200
2000-03-03,35.937500,36.500000,35.687500,35.937500,23.276464,3884100
2000-03-06,35.937500,36.187500,35.000000,35.125000,22.750217,2882000
2000-03-07,35.125000,35.125000,34.125000,34.750000,22.507334,3565000
2000-03-08,34.187500,34.187500,33.375000,33.375000,21.616753,4134600
2000-03-09,33.375000,34.500000,33.250000,33.750000,21.859636,3236800
2000-03-10,33.750000,33.937500,32.312500,32.375000,20.969061,5114300
2000-03-13,32.375000,33.125000,32.000000,32.625000,21.130983,3422700
2000-03-14,32.625000,33.812500,32.437500,33.062500,21.414356,3727900
2000-03-15,33.062500,35.500000,32.875000,34.875000,22.588291,4859300
2000-03-16,34.875000,35.937500,34.687500,35.625000,23.074064,4725200
2000-03-17,35.625000,38.937500,35.375000,38.000000,24.612337,15304900
2000-03-20,37.687500,37.687500,36.375000,37.000000,23.964634,5786400
2000-03-21,37.000000,37.437500,36.187500,36.562500,23.681274,4165400
2000-03-22,36.562500,37.187500,35.750000,36.250000,23.478870,3359600
2000-03-23,35.937500,35.937500,34.812500,35.125000,22.750217,4080400
2000-03-24,35.500000,36.437500,35.500000,36.000000,23.316954,5797500
2000-03-27,36.125000,37.312500,36.125000,37.125000,24.045607,2534000
2000-03-28,37.125000,38.187500,36.875000,38.000000,24.612337,5056400
2000-03-29,38.000000,38.187500,37.312500,37.875000,24.531368,2731000
2000-03-30,37.875000,38.937500,37.625000,38.625000,25.017141,3311100
2000-03-31,38.625000,38.812500,37.812500,37.812500,24.490894,4640100
2000-04-03,37.750000,37.750000,37.062500,37.187500,24.086086,3234700
