Date,Open,High,Low,Close,Adj Close,Volume
2000-07-17,21.937500,22.875000,20.750000,21.125000,14.855379,25984800
2000-07-24,21.312500,23.250000,20.593750,22.726563,15.981615,33136000
2000-07-31,22.718750,24.593750,22.281250,24.132813,16.970514,26263000
2000-08-07,24.000000,26.468750,23.906250,25.500000,17.931934,37573200
2000-08-14,25.625000,27.375000,25.312500,26.343750,18.525278,30672000
2000-08-21,26.562500,27.125000,25.812500,26.343750,18.525278,21198400
2000-08-28,26.437500,27.281250,25.937500,26.820313,18.860399,20497800
2000-09-04,26.937500,27.593750,25.593750,26.031250,18.348785,16095600
2000-09-11,26.031250,27.375000,25.312500,26.343750,18.569067,29158800
2000-09-18,26.468750,26.531250,23.187500,23.523438,16.581097,30000800
2000-09-25,23.406250,25.218750,22.468750,24.468750,17.247417,27419000
2000-10-02,24.968750,25.531250,21.843750,21.968750,15.485240,30375800
2000-10-09,22.375000,24.593750,22.187500,22.625000,15.947806,30892400
2000-10-16,22.625000,22.625000,21.000000,22.031250,15.529284,29643200
2000-10-23,21.562500,21.656250,17.093750,18.500000,13.040186,102843800
2000-10-30,18.500000,19.406250,18.031250,18.843750,13.282496,46612000
2000-11-06,18.843750,19.750000,18.531250,18.562500,13.084241,34151400
2000-11-13,18.562500,19.531250,18.062500,18.593750,13.106274,36921200
2000-11-20,18.875000,19.031250,17.781250,18.500000,13.040186,19112800
2000-11-27,18.312500,18.687500,16.125000,16.937500,11.938825,34840000
2000-12-04,17.000000,18.687500,16.875000,18.375000,12.996366,31106400
2000-12-11,18.656250,19.468750,18.250000,18.625000,13.173187,25456200
2000-12-18,18.843750,19.687500,18.000000,18.000000,12.731133,37714800
2000-12-25,18.500000,19.250000,18.125000,18.125000,12.819545,24142200
2001-01-01,18.468750,18.875000,17.406250,18.031250,12.753232,25912000
2001-01-08,18.437500,20.125000,18.250000,20.031250,14.167798,36219200
2001-01-15,20.000000,20.343750,18.281250,18.562500,13.128978,25606400
2001-01-22,18.875000,21.093750,18.625000,20.375000,14.410933,27371400
2001-01-29,20.200001,20.750000,19.535000,20.055000,14.184596,21153200
2001-02-05,20.350000,21.799999,20.250000,21.235001,15.019208,28152800
2001-02-12,21.125000,21.875000,20.629999,20.950001,14.817619,35284800
2001-02-19,21.000000,21.450001,19.305000,19.775000,13.986556,23430400
2001-02-26,19.770000,20.895000,19.600000,20.660000,14.612508,22361400
2001-03-05,20.850000,22.950001,20.375000,22.254999,15.789047,27733600
2001-03-12,22.350000,22.480000,19.500000,19.549999,13.869959,29748200
2001-03-19,20.000000,21.129999,17.950001,19.424999,13.781276,33977600
2001-03-26,19.549999,20.090000,17.565001,18.375000,13.036345,30662000
2001-04-02,18.375000,18.375000,16.100000,17.090000,12.124688,42086600
2001-04-09,17.375000,18.375000,17.250000,17.520000,12.429755,21144200
2001-04-16,17.500000,18.735001,17.480000,18.514999,13.135671,29467200
2001-04-23,18.639999,21.299999,18.549999,21.055000,14.937701,34129000
2001-04-30,21.350000,21.750000,19.910000,20.879999,14.813540,32154000
2001-05-07,21.150000,21.500000,20.025000,20.895000,14.824183,22862400
2001-05-14,21.445000,24.080000,21.209999,23.905001,16.959660,38650600
2001-05-21,23.975000,24.625000,22.780001,23.754999,16.853252,31439800
2001-05-28,24.000000,24.100000,22.455000,23.059999,16.360167,22726800
2001-06-04,23.400000,23.950001,21.754999,22.400000,15.891920,27363800
2001-06-11,22.525000,23.250000,21.325001,21.559999,15.337548,29795200
2001-06-18,21.450001,21.775000,19.000000,19.629999,13.964572,36732400
2001-06-25,19.850000,20.670000,17.600000,17.799999,12.662728,46860200
2001-07-02,17.625000,18.055000,16.350000,16.584999,11.798385,46130600
2001-07-09,16.750000,17.150000,15.400000,16.075001,11.435577,52216800
2001-07-16,16.075001,16.875000,14.620000,16.870001,12.001129,51073400
2001-07-23,16.950001,18.174999,15.965000,18.049999,12.840574,41181800
2001-07-30,18.049999,18.395000,17.155001,17.580000,12.506215,33375400
2001-08-06,17.584999,18.125000,15.750000,15.750000,11.204374,36689000
2001-08-13,15.875000,16.570000,15.050000,15.960000,11.353768,50640400
2001-08-20,15.900000,16.495001,15.315000,15.540000,11.054985,29383000
2001-08-27,15.665000,15.920000,13.880000,13.930000,9.909649,37662200
2001-09-03,14.000000,14.730000,13.970000,14.140000,10.059043,27104600
2001-09-10,14.140000,14.580000,14.080000,14.365000,10.265162,4751400
2001-09-17,14.700000,14.850000,10.105000,11.290000,8.067777,59562400
2001-09-24,11.400000,11.475000,9.675000,11.275000,8.057057,68249200
2001-10-01,11.125000,12.120000,10.270000,11.690000,8.353613,51705600
2001-10-08,11.690000,13.345000,11.505000,12.670000,9.053916,40315200
2001-10-15,12.670000,12.825000,11.330000,12.000000,8.575140,47554600
2001-10-22,12.400000,14.450000,11.900000,13.960000,9.975747,54355200
2001-10-29,14.100000,14.290000,11.500000,11.680000,8.346478,53508400
2001-11-05,11.850000,11.935000,10.470000,11.380000,8.132090,57861600
2001-11-12,11.225000,11.845000,9.940000,10.130000,7.238849,62520600
2001-11-19,10.155000,10.925000,9.925000,10.740000,7.674752,38225200
2001-11-26,10.725000,11.055000,10.250000,10.715000,7.656890,50147200
2001-12-03,10.590000,11.390000,5.470000,6.000000,4.313134,213593000
2001-12-10,6.875000,7.360000,6.410000,6.495000,4.668968,248459600
2001-12-17,6.495000,6.640000,6.100000,6.500000,4.672564,75329000
2001-12-24,6.615000,6.835000,6.400000,6.595000,4.740856,58050000
2001-12-31,6.585000,6.585000,4.300000,5.110000,3.673353,200881400
2002-01-07,5.150000,6.200000,5.150000,5.475000,3.935735,159252400
2002-01-14,5.480000,5.700000,4.975000,5.030000,3.615845,85212200
2002-01-21,5.160000,7.350000,5.060000,7.170000,5.154196,144633000
2002-01-28,7.240000,7.390000,6.130000,6.950000,4.996047,98090400
2002-02-04,7.000000,7.245000,6.425000,6.975000,5.014019,64847400
2002-02-11,7.250000,9.000000,7.155000,8.135000,5.847889,117814000
2002-02-18,8.000000,8.345000,7.675000,8.245000,5.926965,46356000
2002-02-25,8.255000,8.545000,7.740000,8.450000,6.074331,43850600
2002-03-04,8.480000,8.775000,8.200000,8.625000,6.247516,49231000
2002-03-11,8.605000,8.840000,7.750000,8.335000,6.037457,76618400
2002-03-18,8.485000,8.600000,7.845000,7.850000,5.686146,43631200
2002-03-25,7.850000,8.625000,7.780000,8.535000,6.182327,32791600
2002-04-01,8.585000,8.600000,8.195000,8.330000,6.033833,31365800
2002-04-08,8.430000,8.910000,8.130000,8.190000,5.932425,47588200
2002-04-15,8.240000,9.105000,8.230000,8.870000,6.424982,38653000
2002-04-22,8.895000,9.110000,8.555000,8.740000,6.330820,24245200
2002-04-29,8.740000,8.760000,8.255000,8.390000,6.077297,28125000
2002-05-06,8.325000,8.370000,7.745000,8.300000,6.012106,37062200
2002-05-13,8.315000,8.795000,8.185000,8.515000,6.167840,34384000
2002-05-20,8.515000,9.720000,8.425000,9.550000,6.917541,63081600
2002-05-27,9.750000,9.815000,8.950000,9.275000,6.718344,51804000
2002-06-03,9.250000,9.350000,8.530000,8.840000,6.403254,29533800
2002-06-10,8.800000,8.930000,8.225000,8.400000,6.126315,28241800
2002-06-17,8.460000,8.645000,7.950000,8.125000,5.925755,30264600
2002-06-24,8.125000,8.310000,7.300000,7.970000,5.812710,33209600
2002-07-01,7.900000,7.920000,6.875000,7.490000,5.462634,27697200
2002-07-08,7.415000,7.480000,6.350000,6.760000,4.930227,48111400
2002-07-15,6.710000,6.785000,5.555000,5.775000,4.211843,36166200
2002-07-22,5.550000,6.650000,4.485000,6.490000,4.733310,80569800
2002-07-29,6.575000,7.070000,5.900000,5.980000,4.361355,32833400
2002-08-05,5.930000,6.900000,5.650000,6.890000,5.025039,26309000
2002-08-12,6.765000,7.610000,6.400000,7.425000,5.415226,27729400
2002-08-19,7.375000,7.545000,6.760000,7.340000,5.353235,24421800
2002-08-26,7.350000,7.725000,7.220000,7.600000,5.542858,22913400
2002-09-02,7.410000,7.410000,6.645000,6.920000,5.046917,22245400
2002-09-09,6.875000,8.000000,6.705000,7.065000,5.195397,17105400
2002-09-16,7.050000,7.355000,6.350000,6.490000,4.772557,24010000
2002-09-23,6.505000,6.885000,6.025000,6.595000,4.849774,23265400
2002-09-30,6.510000,7.370000,6.350000,7.150000,5.257903,41014000
2002-10-07,7.100000,7.400000,6.225000,7.035000,5.173335,33552000
2002-10-14,7.010000,7.665000,6.985000,7.665000,5.636620,27151000
2002-10-21,7.515000,8.175000,7.305000,7.440000,5.471162,28997600
2002-10-28,7.440000,8.550000,7.255000,8.550000,6.287421,33201200
2002-11-04,8.600000,9.000000,7.875000,8.290000,6.096224,62741400
2002-11-11,8.190000,8.990000,7.700000,8.925000,6.563186,42955400
2002-11-18,8.940000,9.750000,8.645000,9.425000,6.930871,50891600
2002-11-25,9.285000,10.695000,8.845000,10.685000,7.857440,35062200
2002-12-02,10.500000,10.625000,9.355000,10.095000,7.473129,46386200
2002-12-09,9.750000,10.775000,9.645000,9.875000,7.310268,87164000
2002-12-16,9.875000,11.500000,9.125000,9.540000,7.062272,89282400
2002-12-23,9.510000,9.805000,9.200000,9.200000,6.810574,16667800
2002-12-30,9.200000,9.865000,8.950000,9.490000,7.025259,24746000
2003-01-06,9.490000,10.000000,9.030000,9.825000,7.273253,47287200
2003-01-13,9.825000,9.850000,9.285000,9.410000,6.966032,42812400
2003-01-20,9.250000,9.430000,8.600000,9.200000,6.810574,32866800
2003-01-27,9.125000,9.610000,8.800000,9.380000,6.943827,34996600
2003-02-03,9.555000,9.705000,9.310000,9.440000,6.988243,30587000
2003-02-10,9.515000,10.000000,9.350000,9.595000,7.102985,29514600
2003-02-17,9.400000,10.085000,9.400000,10.000000,7.402800,28908000
2003-02-24,10.000000,10.440000,9.900000,10.130000,7.499037,39150000
2003-03-03,10.225000,10.375000,9.875000,10.330000,7.647092,44407800
2003-03-10,10.345000,10.350000,9.325000,9.775000,7.280630,37584600
2003-03-17,9.700000,10.700000,9.700000,10.350000,7.708904,53710800
2003-03-24,10.345000,11.050000,10.050000,10.720000,7.984488,57884600
2003-03-31,10.005000,10.700000,9.995000,10.265000,7.645594,39209400
2003-04-07,10.450000,10.880000,10.265000,10.800000,8.044075,27951800
2003-04-14,10.875000,10.875000,9.990000,10.475000,7.802008,31104200
2003-04-21,10.475000,10.780000,10.275000,10.600000,7.895110,29671800
2003-04-28,10.620000,11.040000,10.165000,10.975000,8.174416,31144600
2003-05-05,10.975000,11.980000,10.925000,11.850000,8.826135,41313800
2003-05-12,11.500000,12.335000,11.355000,11.885000,8.852203,47104600
2003-05-19,11.835000,12.055000,11.415000,11.845000,8.822416,36120800
2003-05-26,11.865000,12.090000,11.535000,11.935000,8.889450,27364200
2003-06-02,11.900000,12.150000,11.400000,12.025000,8.956480,33650400
2003-06-09,11.940000,12.685000,11.710000,12.155000,9.101781,40239800
2003-06-16,12.165000,12.500000,11.485000,11.580000,8.671214,47378600
2003-06-23,11.500000,12.090000,10.955000,11.560000,8.656241,116122800
2003-06-30,11.565000,11.675000,11.175000,11.185000,8.375436,35751000
2003-07-07,11.115000,11.950000,10.925000,11.300000,8.461551,72500800
2003-07-14,11.490000,11.490000,10.330000,11.150000,8.349228,59456400
2003-07-21,11.275000,11.320000,10.305000,10.550000,7.899941,35214200
2003-07-28,10.425000,11.190000,10.250000,11.120000,8.326763,46064800
2003-08-04,11.215000,11.880000,10.375000,11.715000,8.772313,36906200
2003-08-11,11.715000,11.865000,11.365000,11.705000,8.764817,36345200
2003-08-18,11.830000,11.985000,11.600000,11.650000,8.723630,25140400
2003-08-25,11.650000,12.095000,11.305000,12.090000,9.053113,28159200
2003-09-01,12.025000,12.500000,11.825000,12.250000,9.172921,29074400
2003-09-08,12.550000,12.550000,11.935000,12.120000,9.122732,32777200
2003-09-15,12.095000,12.270000,11.895000,12.185000,9.171660,32312000
