Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,28.855125,32.677814,28.361876,30.704813,24.082422,58953979
2000-01-08,33.541000,36.253876,32.862782,33.109406,25.968388,84085555
2000-01-15,33.109406,34.959095,32.246220,32.307877,25.339737,30149316
2000-01-22,32.307877,37.487000,31.937939,36.253876,28.434662,65974354
2000-01-29,35.945595,37.980251,35.329033,37.610313,29.498547,41738772
2000-02-05,37.610313,38.473499,36.315533,37.363689,29.305109,31015104
2000-02-12,36.870438,36.870438,34.835781,35.020748,27.467497,28009731
2000-02-19,34.959095,34.959095,30.581499,30.581499,23.985699,37895185
2000-02-26,31.568001,36.007252,31.568001,36.007252,28.241230,41848454
2000-03-04,36.007252,36.253876,34.157562,34.650814,27.177345,33908668
2000-03-11,34.650814,36.438843,32.554501,36.315533,28.483030,34568778
2000-03-18,37.178719,41.371346,37.178719,40.878094,32.061539,58867816
2000-03-25,40.878094,41.926250,39.213375,40.693127,31.916458,29329651
2000-04-01,40.693127,41.371346,37.856937,40.446499,31.723032,23974354
2000-04-08,40.446499,43.036064,37.178719,38.350189,30.078854,32329953
2000-04-15,38.226875,41.926250,36.562157,41.679626,32.690178,24830816
2000-04-22,40.878094,43.036064,39.151718,43.036064,33.754074,30002332
2000-04-29,43.036064,43.282688,38.720123,39.028404,30.610783,35328331
2000-05-06,39.028404,41.186375,39.028404,40.261532,31.577955,19798379
2000-05-13,40.261532,42.296188,39.213375,40.508156,31.771385,22775570
2000-05-20,40.508156,40.939751,37.671970,39.336689,30.852579,20117993
2000-05-27,40.076565,41.987907,39.706627,39.891594,31.287802,22263153
2000-06-03,39.891594,41.432999,39.459999,41.001408,32.158249,18525495
2000-06-10,41.001408,41.679626,39.644970,40.631470,31.868097,20611759
2000-06-17,40.631470,41.494656,38.843437,39.090061,30.659149,17323670
2000-06-24,39.090061,39.953251,37.240376,38.288532,30.030493,21776381
2000-07-01,38.165218,38.658470,36.007252,37.487000,29.401825,19731982
2000-07-08,37.487000,37.918594,35.514000,36.932095,28.966600,21315155
2000-07-15,36.932095,38.781780,34.897438,36.932095,28.966600,24405272
2000-07-22,36.747124,37.980251,35.822281,37.363689,29.305109,16678257
2000-07-29,37.487000,42.419498,37.487000,41.864594,32.835270,36567258
2000-08-05,41.432999,41.556313,39.028404,40.076565,31.432873,23422706
2000-08-12,40.076565,40.569813,38.226875,38.596813,30.272274,15303498
2000-08-19,38.596813,38.720123,36.932095,37.610313,29.498547,17810948
2000-08-26,37.610313,39.275032,37.117062,38.473499,30.175560,16378914
2000-09-02,38.473499,40.939751,38.041904,39.706627,31.142725,15186923
2000-09-09,39.644970,39.644970,37.980251,38.658470,30.320639,17473795
2000-09-16,38.535156,38.535156,36.315533,36.932095,28.966600,17018652
2000-09-23,36.932095,38.905094,36.808781,37.733624,29.595261,17417435
2000-09-30,37.980251,40.939751,37.980251,40.138218,31.481236,22314546
2000-10-07,40.138218,41.371346,37.548656,39.213375,30.755859,24300151
2000-10-14,38.596813,38.596813,33.047749,35.883938,28.144514,34591992
2000-10-21,35.883938,36.315533,33.417686,33.849281,26.548695,21551242
2000-10-28,33.849281,37.733624,33.356030,37.548656,29.450191,23569184
2000-11-04,37.548656,37.610313,30.396530,31.259720,24.517641,48673291
2000-11-11,30.889782,32.061249,29.286718,29.779968,23.357044,35321946
2000-11-18,29.779968,30.088249,28.115250,29.348375,23.018539,18981550
2000-11-25,29.348375,30.334875,27.498688,29.594999,23.211967,26549619
2000-12-02,29.471687,31.568001,28.670156,30.519844,23.937344,21553369
2000-12-09,30.519844,30.643156,27.868626,28.978437,22.884995,30573543
2000-12-16,28.978437,29.533344,25.649000,26.080593,20.596497,34387734
2000-12-23,26.388874,28.731813,26.388874,28.546844,22.544149,22812772
2000-12-30,28.053595,32.986095,27.252064,31.074751,24.540503,33821895
2001-01-06,31.074751,31.444689,28.916780,31.136406,24.589195,27510188
2001-01-13,31.383032,33.541000,31.383032,32.246220,25.465641,22754587
2001-01-20,30.889782,30.889782,28.916780,29.410030,23.225836,37729346
2001-01-27,29.170805,31.272051,29.170805,30.334875,23.956205,26358237
2001-02-03,30.334875,32.406525,29.407564,31.518675,24.891077,35603143
2001-02-10,31.518675,32.534771,30.334875,31.577866,24.937824,26519312
2001-02-17,31.577866,31.666651,29.200399,29.890949,23.605623,20552560
2001-02-24,29.890949,30.976101,28.292820,29.585135,23.364115,25064673
2001-03-03,29.585135,29.989599,28.707150,29.318781,23.153765,26415308
2001-03-10,28.993235,28.993235,25.944950,27.148479,21.439829,35300760
2001-03-17,27.148479,27.848894,25.708191,27.444429,21.673552,32349113
2001-03-24,27.444429,29.358240,26.882126,28.213900,22.281216,30037608
2001-03-31,28.213900,28.578905,26.112656,28.105385,22.195517,27097720
2001-04-07,28.105385,29.239861,27.671326,28.697285,22.662962,15705220
2001-04-14,28.697285,31.568001,28.440796,30.936640,24.431433,26691941
2001-04-21,30.936640,31.538404,28.194170,30.512445,24.096439,32660921
2001-04-28,30.512445,31.420025,29.841625,30.492716,24.080854,18929955
2001-05-05,30.492716,31.272051,29.447025,30.847855,24.361322,18783781
2001-05-12,30.847855,32.801125,29.890949,32.159901,25.397476,33061024
2001-05-19,33.047749,34.330200,31.725840,32.199360,25.428635,36246326
2001-05-26,32.199360,32.406525,30.768934,31.291780,24.711897,18719413
2001-06-02,31.291780,31.972466,30.709745,31.420025,24.813177,18570604
2001-06-09,31.321375,31.321375,28.864990,29.299049,23.138189,21238622
2001-06-16,29.151075,29.881084,27.917950,28.795935,22.740866,28263050
2001-06-23,28.795935,28.795935,26.980776,28.499985,22.507147,31076431
2001-06-30,28.499985,28.628229,26.901855,27.335915,21.587854,15245718
2001-07-07,27.335915,27.917950,26.448065,27.809435,21.961802,31301977
2001-07-14,27.809435,28.233629,26.408606,26.635500,21.034716,27570704
2001-07-21,26.635500,26.980776,25.678595,26.665094,21.058088,29630310
2001-07-28,26.901855,27.128750,25.826571,26.240900,20.723093,38692245
2001-08-04,26.339550,27.602270,26.260630,27.030100,21.346344,26979321
2001-08-11,27.030100,27.217535,24.761150,25.303724,19.982979,26545564
2001-08-18,25.353050,26.487526,25.155750,26.290224,20.762039,18714343
2001-08-25,26.438200,26.566444,24.090330,25.086695,19.811586,19273391
2001-09-01,24.761150,25.698324,22.837475,23.784515,18.783228,25450582
2001-09-08,23.182751,23.666136,22.936125,23.261669,18.370319,7357628
2001-09-15,18.743500,20.716499,15.290750,17.628756,13.921865,201949518
2001-09-22,17.757000,18.546200,16.898745,18.368629,14.506166,76014697
2001-09-29,18.368629,19.956896,17.776730,18.940800,14.958020,53183274
2001-10-06,18.940800,20.213385,18.161465,19.345264,15.277434,41494983
2001-10-13,18.812555,19.631350,17.569565,18.240385,14.404886,34818449
2001-10-20,18.013491,19.128235,17.757000,18.457415,14.576279,35901775
2001-10-27,18.447550,18.842150,17.766865,18.615255,14.700928,32224025
2001-11-03,18.990126,19.286076,17.806326,18.694176,14.763255,48322149
2001-11-10,18.743500,21.061775,17.954300,20.479740,16.173359,71629397
2001-11-17,20.963125,21.614216,20.134464,20.716499,16.360338,38668221
2001-11-24,20.864475,21.209749,19.483376,20.193655,15.947431,33220680
2001-12-01,20.193655,22.590851,19.236750,22.048275,17.412073,49122959
2001-12-08,21.702999,22.344225,20.095005,20.686905,16.510321,42538164
2001-12-15,20.963125,21.002584,20.134464,20.400820,16.281994,47628992
2001-12-22,20.667175,20.864475,20.164061,20.667175,16.494572,20684137
2001-12-29,20.667175,22.442875,20.272575,22.393551,17.872402,38442777
2002-01-05,22.640175,23.281401,21.308399,21.574755,17.218918,41330056
2002-01-12,21.268940,21.505699,20.223249,20.913799,16.691406,32730664
2002-01-19,21.111099,21.614216,20.519199,21.485970,17.148062,26538469
2002-01-26,22.294901,22.294901,19.749729,22.146925,17.675571,50186719
2002-02-02,22.156790,23.271536,20.913799,23.103830,18.439280,41798378
2002-02-09,22.945990,24.060736,22.758554,23.577351,18.817204,38412875
2002-02-16,23.380051,24.110060,22.541525,23.350454,18.636112,29169387
2002-02-23,23.597080,24.267900,22.492201,23.666136,18.888058,46027269
2002-03-02,23.676001,23.932489,22.936125,23.429375,18.699100,48721338
2002-03-09,23.281401,24.070601,22.867069,23.991680,19.147879,31124278
2002-03-16,24.149521,24.662500,22.867069,23.133425,18.462904,28930868
2002-03-23,23.380051,23.380051,22.344225,22.768419,18.171591,23774658
2002-03-30,22.344225,23.301130,21.801649,22.926260,18.297567,29712215
2002-04-06,22.442875,23.912760,22.423145,23.676001,18.895935,32521236
2002-04-13,23.676001,24.830206,22.936125,24.613174,19.643900,44093866
2002-04-20,24.662500,24.810474,23.360319,23.774651,18.974669,38147999
2002-04-27,23.577351,24.366550,22.442875,23.281401,18.580999,33195438
2002-05-04,23.054504,23.577351,22.472469,22.837475,18.226702,25137556
2002-05-11,23.133425,24.642771,22.945990,24.514524,19.565161,24989863
2002-05-18,24.267900,24.317225,22.758554,23.241940,18.549507,25845209
2002-05-25,23.478701,23.577351,22.294901,22.600716,18.037746,22030714
2002-06-01,22.689501,23.044640,20.815149,21.357725,17.045706,36812874
2002-06-08,21.456375,22.068005,19.434050,20.746096,16.557560,37327522
2002-06-15,20.716499,21.890434,18.891476,18.990126,15.156112,44569792
2002-06-22,18.990126,19.384726,18.200926,18.644850,14.880546,60145464
2002-06-29,18.644850,19.730000,17.362400,19.522835,15.581271,29459199
2002-07-06,19.335400,19.522835,17.569565,18.200926,14.526249,33812265
2002-07-13,17.806326,18.013491,16.149006,16.415359,13.101178,42892853
2002-07-20,16.326574,16.770500,14.698850,15.784000,12.597291,58802331
2002-07-27,16.277250,17.500509,14.698850,15.103315,12.054032,66739077
2002-08-03,14.856690,14.945475,13.298020,14.452225,11.534392,72611456
2002-08-10,14.402900,16.001030,13.337480,15.645890,12.487063,69858693
2002-08-17,15.981300,17.214424,15.784000,16.602795,13.250774,43660009
2002-08-24,16.602795,16.652121,14.659390,15.468320,12.345345,37039736
2002-08-31,15.369670,15.369670,14.343710,15.152640,12.093397,27731170
2002-09-07,15.123045,16.415359,14.846825,15.290750,12.203625,30202737
2002-09-14,15.290750,16.030624,14.610065,15.034260,11.998919,38706538
2002-09-21,14.698850,15.764270,14.393035,15.034260,11.998919,48061936
2002-09-28,14.846825,16.474550,14.402900,14.846825,11.849325,66141915
2002-10-05,14.846825,15.931975,13.712350,15.784000,12.597291,50668728
2002-10-12,15.142775,16.671850,15.132910,16.523874,13.187785,44119513
2002-10-19,16.523874,17.865515,16.296980,17.737270,14.156202,49106031
2002-10-26,17.757000,17.904976,16.296980,16.800095,13.408238,36260416
2002-11-02,17.904976,18.733635,16.829691,17.441320,13.920006,51128840
2002-11-09,17.362400,18.437685,16.829691,18.279844,14.589236,28611961
2002-11-16,18.398226,19.532700,17.687944,19.266344,15.376570,32890219
2002-11-23,19.286076,19.927299,18.615255,19.552429,15.604893,25355701
2002-11-30,19.631350,19.966761,16.622524,16.938206,13.518466,49320932
2002-12-07,16.898745,16.997395,16.178600,16.296980,13.006701,33214699
2002-12-14,16.425224,17.007259,15.774135,16.237789,13.121165,33601520
2002-12-21,16.277250,16.740906,15.724810,15.793865,12.762444,17920831
2002-12-28,15.448590,17.214424,15.290750,17.125641,13.838606,28899239
2003-01-04,17.234156,18.210791,17.214424,17.904976,14.468355,34644500
2003-01-11,18.151600,18.289709,17.470915,17.559700,14.189350,31629600
2003-01-18,17.757000,17.845785,16.444956,16.869150,13.631343,25376990
2003-01-25,16.671850,17.441320,16.030624,17.263750,13.950208,41045817
2003-02-01,17.421591,17.559700,16.060221,16.129274,13.033478,29777799
2003-02-08,16.109545,16.573200,15.665620,16.504145,13.336398,31518297
2003-02-15,16.622524,17.066450,16.306845,16.790230,13.567572,21613684
2003-02-22,16.652121,16.869150,15.764270,16.829691,13.599460,37959148
2003-03-01,16.869150,16.957935,15.093450,15.507780,12.531270,44386619
2003-03-08,15.290750,16.296980,14.639660,16.198330,13.089279,38321237
2003-03-15,15.971435,18.487009,15.813595,18.487009,14.938678,55558845
2003-03-22,17.668215,17.766865,16.721174,17.451185,14.101667,49033654
2003-03-29,17.066450,17.826056,16.661985,17.204559,13.902377,41912924
2003-04-05,17.757000,18.052950,16.691580,17.599159,14.221240,72550735
2003-04-12,17.362400,18.161465,17.332806,18.151600,14.667643,32373239
2003-04-19,18.151600,19.019720,17.757000,17.914841,14.476329,38818551
2003-04-26,18.023355,18.733635,17.461050,18.634985,15.058252,42991688
2003-05-03,18.634985,18.634985,17.806326,18.408091,14.874905,37617537
2003-05-10,18.408091,18.822420,17.904976,18.191059,14.699529,39355398
2003-05-17,18.003626,18.131870,17.214424,17.993759,14.540097,41138470
2003-05-24,17.914841,19.582026,17.904976,19.384726,15.664088,47529954
2003-05-31,19.631350,21.259075,19.394590,20.992720,16.963446,65145970
2003-06-07,20.963125,20.992720,19.582026,20.075275,16.222097,39967664
2003-06-14,20.065411,20.943396,19.749729,20.055546,16.206152,44357830
2003-06-21,19.907570,20.055546,18.595526,19.078911,15.416972,45143031
2003-06-28,19.730000,20.292305,19.138100,19.799055,15.998893,37825951
2003-07-05,19.976625,20.844746,19.927299,20.558661,16.612703,42329244
2003-07-12,20.667175,21.328131,20.430414,20.726364,16.748217,39691131
2003-07-19,20.519199,21.042046,19.986490,21.002584,16.971424,35499139
2003-07-26,21.407049,23.478701,21.337996,22.215981,17.951925,54486468
2003-08-02,22.087734,22.245575,21.032181,21.545160,17.409853,34920323
2003-08-09,21.545160,22.383684,21.505699,22.146925,17.896124,28850482
2003-08-16,22.176519,22.225845,21.022314,21.120964,17.067076,46053015
